fid,srtm_36_04,X,Y
"10583",435.0000000000,-1.8954166667,42.1695833330
"10584",433.0000000000,-1.8945833333,42.1695833330
"10585",431.0000000000,-1.8937500000,42.1695833330
"10586",429.0000000000,-1.8929166667,42.1695833330
"10587",426.0000000000,-1.8920833333,42.1695833330
"10588",423.0000000000,-1.8912500000,42.1695833330
"10589",420.0000000000,-1.8904166667,42.1695833330
"10590",419.0000000000,-1.8895833333,42.1695833330
"10591",416.0000000000,-1.8887500000,42.1695833330
"10592",414.0000000000,-1.8879166667,42.1695833330
"10593",412.0000000000,-1.8870833333,42.1695833330
"10594",409.0000000000,-1.8862500000,42.1695833330
"10595",408.0000000000,-1.8854166667,42.1695833330
"10596",404.0000000000,-1.8845833333,42.1695833330
"10597",401.0000000000,-1.8837500000,42.1695833330
"10598",401.0000000000,-1.8829166667,42.1695833330
"10599",399.0000000000,-1.8820833333,42.1695833330
"10600",397.0000000000,-1.8812500000,42.1695833330
"10601",394.0000000000,-1.8804166667,42.1695833330
"10602",392.0000000000,-1.8795833333,42.1695833330
"10603",390.0000000000,-1.8787500000,42.1695833330
"10604",388.0000000000,-1.8779166667,42.1695833330
"10605",386.0000000000,-1.8770833333,42.1695833330
"10606",385.0000000000,-1.8762500000,42.1695833330
"10607",383.0000000000,-1.8754166667,42.1695833330
"10608",382.0000000000,-1.8745833333,42.1695833330
"10609",380.0000000000,-1.8737500000,42.1695833330
"10610",378.0000000000,-1.8729166667,42.1695833330
"10611",376.0000000000,-1.8720833333,42.1695833330
"10612",376.0000000000,-1.8712500000,42.1695833330
"10613",372.0000000000,-1.8704166667,42.1695833330
"10614",371.0000000000,-1.8695833333,42.1695833330
"10615",369.0000000000,-1.8687500000,42.1695833330
"10616",367.0000000000,-1.8679166667,42.1695833330
"10617",367.0000000000,-1.8670833333,42.1695833330
"10618",370.0000000000,-1.8662500000,42.1695833330
"10619",368.0000000000,-1.8654166667,42.1695833330
"10620",366.0000000000,-1.8645833333,42.1695833330
"10621",366.0000000000,-1.8637500000,42.1695833330
"10622",363.0000000000,-1.8629166667,42.1695833330
"10623",361.0000000000,-1.8620833333,42.1695833330
"10624",362.0000000000,-1.8612500000,42.1695833330
"10625",364.0000000000,-1.8604166667,42.1695833330
"10626",365.0000000000,-1.8595833333,42.1695833330
"10627",365.0000000000,-1.8587500000,42.1695833330
"10628",362.0000000000,-1.8579166667,42.1695833330
"10629",358.0000000000,-1.8570833333,42.1695833330
"10630",354.0000000000,-1.8562500000,42.1695833330
"10631",351.0000000000,-1.8554166667,42.1695833330
"10632",348.0000000000,-1.8545833333,42.1695833330
"10633",347.0000000000,-1.8537500000,42.1695833330
"10634",347.0000000000,-1.8529166667,42.1695833330
"10635",347.0000000000,-1.8520833333,42.1695833330
"10636",347.0000000000,-1.8512500000,42.1695833330
"10637",347.0000000000,-1.8504166667,42.1695833330
"10638",346.0000000000,-1.8495833333,42.1695833330
"10639",346.0000000000,-1.8487500000,42.1695833330
"10640",344.0000000000,-1.8479166667,42.1695833330
"10641",341.0000000000,-1.8470833333,42.1695833330
"10642",341.0000000000,-1.8462500000,42.1695833330
"10643",340.0000000000,-1.8454166667,42.1695833330
"10644",340.0000000000,-1.8445833333,42.1695833330
"10645",340.0000000000,-1.8437500000,42.1695833330
"10646",339.0000000000,-1.8429166667,42.1695833330
"10647",337.0000000000,-1.8420833333,42.1695833330
"10648",336.0000000000,-1.8412500000,42.1695833330
"10649",335.0000000000,-1.8404166667,42.1695833330
"10650",333.0000000000,-1.8395833333,42.1695833330
"10651",334.0000000000,-1.8387500000,42.1695833330
"10652",333.0000000000,-1.8379166667,42.1695833330
"10653",331.0000000000,-1.8370833333,42.1695833330
"10654",329.0000000000,-1.8362500000,42.1695833330
"10655",330.0000000000,-1.8354166667,42.1695833330
"10656",332.0000000000,-1.8345833333,42.1695833330
"10657",333.0000000000,-1.8337500000,42.1695833330
"10658",333.0000000000,-1.8329166667,42.1695833330
"10659",332.0000000000,-1.8320833333,42.1695833330
"10660",331.0000000000,-1.8312500000,42.1695833330
"10661",332.0000000000,-1.8304166667,42.1695833330
"10662",331.0000000000,-1.8295833333,42.1695833330
"10663",330.0000000000,-1.8287500000,42.1695833330
"10664",330.0000000000,-1.8279166667,42.1695833330
"10665",330.0000000000,-1.8270833333,42.1695833330
"10666",329.0000000000,-1.8262500000,42.1695833330
"10667",332.0000000000,-1.8254166667,42.1695833330
"10668",335.0000000000,-1.8245833333,42.1695833330
"10669",333.0000000000,-1.8237500000,42.1695833330
"10670",330.0000000000,-1.8229166667,42.1695833330
"10671",328.0000000000,-1.8220833333,42.1695833330
"10672",326.0000000000,-1.8212500000,42.1695833330
"10673",326.0000000000,-1.8204166667,42.1695833330
"10674",325.0000000000,-1.8195833333,42.1695833330
"10675",327.0000000000,-1.8187500000,42.1695833330
"10676",326.0000000000,-1.8179166667,42.1695833330
"10677",320.0000000000,-1.8170833333,42.1695833330
"10678",313.0000000000,-1.8162500000,42.1695833330
"10679",311.0000000000,-1.8154166667,42.1695833330
"10680",306.0000000000,-1.8145833333,42.1695833330
"10681",302.0000000000,-1.8137500000,42.1695833330
"10682",302.0000000000,-1.8129166667,42.1695833330
"10683",303.0000000000,-1.8120833333,42.1695833330
"10684",301.0000000000,-1.8112500000,42.1695833330
"10685",299.0000000000,-1.8104166667,42.1695833330
"10686",301.0000000000,-1.8095833333,42.1695833330
"10687",302.0000000000,-1.8087500000,42.1695833330
"10688",302.0000000000,-1.8079166667,42.1695833330
"10689",301.0000000000,-1.8070833333,42.1695833330
"10690",300.0000000000,-1.8062500000,42.1695833330
"10691",301.0000000000,-1.8054166667,42.1695833330
"10692",300.0000000000,-1.8045833333,42.1695833330
"10693",298.0000000000,-1.8037500000,42.1695833330
"10694",298.0000000000,-1.8029166667,42.1695833330
"10695",300.0000000000,-1.8020833333,42.1695833330
"10696",303.0000000000,-1.8012500000,42.1695833330
"10697",304.0000000000,-1.8004166667,42.1695833330
"10698",304.0000000000,-1.7995833333,42.1695833330
"10699",303.0000000000,-1.7987500000,42.1695833330
"10700",302.0000000000,-1.7979166667,42.1695833330
"10701",301.0000000000,-1.7970833333,42.1695833330
"10702",300.0000000000,-1.7962500000,42.1695833330
"10703",300.0000000000,-1.7954166667,42.1695833330
"10704",299.0000000000,-1.7945833333,42.1695833330
"10705",299.0000000000,-1.7937500000,42.1695833330
"10706",299.0000000000,-1.7929166667,42.1695833330
"10707",298.0000000000,-1.7920833333,42.1695833330
"10708",299.0000000000,-1.7912500000,42.1695833330
"10709",298.0000000000,-1.7904166667,42.1695833330
"10710",297.0000000000,-1.7895833333,42.1695833330
"10711",298.0000000000,-1.7887500000,42.1695833330
"10712",301.0000000000,-1.7879166667,42.1695833330
"10713",304.0000000000,-1.7870833333,42.1695833330
"10714",305.0000000000,-1.7862500000,42.1695833330
"10715",306.0000000000,-1.7854166667,42.1695833330
"10716",305.0000000000,-1.7845833333,42.1695833330
"10717",306.0000000000,-1.7837500000,42.1695833330
"10718",306.0000000000,-1.7829166667,42.1695833330
"10719",305.0000000000,-1.7820833333,42.1695833330
"10720",305.0000000000,-1.7812500000,42.1695833330
"10721",305.0000000000,-1.7804166667,42.1695833330
"10722",304.0000000000,-1.7795833333,42.1695833330
"10723",304.0000000000,-1.7787500000,42.1695833330
"10724",304.0000000000,-1.7779166667,42.1695833330
"10725",304.0000000000,-1.7770833333,42.1687500000
"10726",304.0000000000,-1.7762500000,42.1687500000
"10727",304.0000000000,-1.7754166667,42.1687500000
"10728",305.0000000000,-1.7745833333,42.1687500000
"10729",302.0000000000,-1.7737500000,42.1687500000
"10730",297.0000000000,-1.7729166667,42.1687500000
"10731",298.0000000000,-1.7720833333,42.1687500000
"10732",298.0000000000,-1.7712500000,42.1687500000
"10733",299.0000000000,-1.7704166667,42.1687500000
"10734",298.0000000000,-1.7695833333,42.1687500000
"10735",297.0000000000,-1.7687500000,42.1687500000
"10736",297.0000000000,-1.7679166667,42.1687500000
"10737",295.0000000000,-1.7670833333,42.1687500000
"10738",297.0000000000,-1.7662500000,42.1687500000
"10739",298.0000000000,-1.7654166667,42.1687500000
"10740",297.0000000000,-1.7645833333,42.1687500000
"10741",298.0000000000,-1.7637500000,42.1687500000
"10742",300.0000000000,-1.7629166667,42.1687500000
"10743",298.0000000000,-1.7620833333,42.1687500000
"10744",296.0000000000,-1.7612500000,42.1687500000
"10745",296.0000000000,-1.7604166667,42.1687500000
"10746",295.0000000000,-1.7595833333,42.1687500000
"10747",296.0000000000,-1.7587500000,42.1687500000
"10748",297.0000000000,-1.7579166667,42.1687500000
"10749",299.0000000000,-1.7570833333,42.1687500000
"10750",299.0000000000,-1.7562500000,42.1687500000
"10751",298.0000000000,-1.7554166667,42.1687500000
"10752",301.0000000000,-1.7545833333,42.1687500000
"10753",303.0000000000,-1.7537500000,42.1687500000
"10754",304.0000000000,-1.7529166667,42.1687500000
"10755",305.0000000000,-1.7520833333,42.1687500000
"10756",307.0000000000,-1.7512500000,42.1687500000
"10757",307.0000000000,-1.7504166667,42.1687500000
"10758",309.0000000000,-1.7495833333,42.1687500000
"10759",311.0000000000,-1.7487500000,42.1687500000
"10760",313.0000000000,-1.7479166667,42.1687500000
"10761",316.0000000000,-1.7470833333,42.1687500000
"10762",318.0000000000,-1.7462500000,42.1687500000
"10763",319.0000000000,-1.7454166667,42.1687500000
"10764",323.0000000000,-1.7445833333,42.1687500000
"10765",328.0000000000,-1.7437500000,42.1687500000
"10766",327.0000000000,-1.7429166667,42.1687500000
"10767",334.0000000000,-1.7420833333,42.1687500000
"10768",336.0000000000,-1.7412500000,42.1687500000
"10769",335.0000000000,-1.7404166667,42.1687500000
"10770",337.0000000000,-1.7395833333,42.1687500000
"10771",339.0000000000,-1.7387500000,42.1687500000
"10772",342.0000000000,-1.7379166667,42.1687500000
"10773",350.0000000000,-1.7370833333,42.1687500000
"10774",355.0000000000,-1.7362500000,42.1687500000
"10775",355.0000000000,-1.7354166667,42.1687500000
"10776",351.0000000000,-1.7345833333,42.1687500000
"10777",350.0000000000,-1.7337500000,42.1687500000
"10778",341.0000000000,-1.7329166667,42.1687500000
"10779",333.0000000000,-1.7320833333,42.1687500000
"10780",334.0000000000,-1.7312500000,42.1687500000
"10781",335.0000000000,-1.7304166667,42.1687500000
"10782",338.0000000000,-1.7295833333,42.1687500000
"10783",347.0000000000,-1.7287500000,42.1687500000
"10784",354.0000000000,-1.7279166667,42.1687500000
"10785",357.0000000000,-1.7270833333,42.1687500000
"10786",354.0000000000,-1.7262500000,42.1687500000
"10787",354.0000000000,-1.7254166667,42.1687500000
"10788",352.0000000000,-1.7245833333,42.1687500000
"10789",351.0000000000,-1.7237500000,42.1687500000
"10790",342.0000000000,-1.7229166667,42.1687500000
"10791",347.0000000000,-1.7220833333,42.1687500000
"10792",351.0000000000,-1.7212500000,42.1687500000
"10793",351.0000000000,-1.7204166667,42.1687500000
"10794",348.0000000000,-1.7195833333,42.1687500000
"10795",342.0000000000,-1.7187500000,42.1687500000
"10796",331.0000000000,-1.7179166667,42.1687500000
"10797",332.0000000000,-1.7170833333,42.1687500000
"10798",332.0000000000,-1.7162500000,42.1687500000
"10799",337.0000000000,-1.7154166667,42.1687500000
"10800",333.0000000000,-1.7145833333,42.1687500000
"10801",333.0000000000,-1.7137500000,42.1687500000
"10802",325.0000000000,-1.7129166667,42.1687500000
"10803",314.0000000000,-1.7120833333,42.1687500000
"10804",308.0000000000,-1.7112500000,42.1687500000
"10805",304.0000000000,-1.7104166667,42.1687500000
"10806",302.0000000000,-1.7095833333,42.1687500000
"10807",299.0000000000,-1.7087500000,42.1687500000
"10808",298.0000000000,-1.7079166667,42.1687500000
"10809",294.0000000000,-1.7070833333,42.1687500000
"10810",293.0000000000,-1.7062500000,42.1687500000
"10811",292.0000000000,-1.7054166667,42.1687500000
"10812",291.0000000000,-1.7045833333,42.1687500000
"10813",289.0000000000,-1.7037500000,42.1687500000
"10814",287.0000000000,-1.7029166667,42.1687500000
"10815",284.0000000000,-1.7020833333,42.1687500000
"10816",282.0000000000,-1.7012500000,42.1687500000
"10817",281.0000000000,-1.7004166667,42.1687500000
"10818",281.0000000000,-1.6995833333,42.1687500000
"10819",1767.0000000000,-3.1054166667,42.2120833330
"10820",1782.0000000000,-3.1045833333,42.2120833330
"10821",1803.0000000000,-3.1037500000,42.2120833330
"10822",1831.0000000000,-3.1029166667,42.2120833330
"10823",1848.0000000000,-3.1020833333,42.2120833330
"10824",1853.0000000000,-3.1012500000,42.2120833330
"10825",1819.0000000000,-3.1004166667,42.2120833330
"10826",1770.0000000000,-3.0995833333,42.2120833330
"10827",1741.0000000000,-3.0987500000,42.2120833330
"10828",1717.0000000000,-3.0979166667,42.2120833330
"10829",1693.0000000000,-3.0970833333,42.2120833330
"10830",1674.0000000000,-3.0962500000,42.2120833330
"10831",1641.0000000000,-3.0954166667,42.2120833330
"10832",1613.0000000000,-3.0945833333,42.2120833330
"10833",1581.0000000000,-3.0937500000,42.2120833330
"10834",1565.0000000000,-3.0929166667,42.2120833330
"10835",1563.0000000000,-3.0920833333,42.2120833330
"10836",1562.0000000000,-3.0912500000,42.2120833330
"10837",1563.0000000000,-3.0904166667,42.2120833330
"10838",1559.0000000000,-3.0895833333,42.2120833330
"10839",1558.0000000000,-3.0887500000,42.2120833330
"10840",1554.0000000000,-3.0879166667,42.2120833330
"10841",1556.0000000000,-3.0870833333,42.2120833330
"10842",1551.0000000000,-3.0862500000,42.2120833330
"10843",1543.0000000000,-3.0854166667,42.2120833330
"10844",1536.0000000000,-3.0845833333,42.2120833330
"10845",1534.0000000000,-3.0837500000,42.2120833330
"10846",1521.0000000000,-3.0829166667,42.2120833330
"10847",1503.0000000000,-3.0820833333,42.2120833330
"10848",1471.0000000000,-3.0812500000,42.2120833330
"10849",1435.0000000000,-3.0804166667,42.2120833330
"10850",1400.0000000000,-3.0795833333,42.2120833330
"10851",1360.0000000000,-3.0787500000,42.2120833330
"10852",1327.0000000000,-3.0779166667,42.2120833330
"10853",1293.0000000000,-3.0770833333,42.2120833330
"10854",1264.0000000000,-3.0762500000,42.2120833330
"10855",1248.0000000000,-3.0754166667,42.2120833330
"10856",1236.0000000000,-3.0745833333,42.2120833330
"10857",1200.0000000000,-3.0737500000,42.2120833330
"10858",1190.0000000000,-3.0729166667,42.2120833330
"10859",1232.0000000000,-3.0720833333,42.2120833330
"10860",1271.0000000000,-3.0712500000,42.2120833330
"10861",1309.0000000000,-3.0704166667,42.2120833330
"10862",1356.0000000000,-3.0695833333,42.2120833330
"10863",1396.0000000000,-3.0687500000,42.2120833330
"10864",1424.0000000000,-3.0679166667,42.2120833330
"10865",1442.0000000000,-3.0670833333,42.2120833330
"10866",1441.0000000000,-3.0662500000,42.2120833330
"10867",1427.0000000000,-3.0654166667,42.2120833330
"10868",1411.0000000000,-3.0645833333,42.2120833330
"10869",1380.0000000000,-3.0637500000,42.2120833330
"10870",1338.0000000000,-3.0629166667,42.2120833330
"10871",1293.0000000000,-3.0620833333,42.2120833330
"10872",1264.0000000000,-3.0612500000,42.2120833330
"10873",1298.0000000000,-3.0604166667,42.2120833330
"10874",1365.0000000000,-3.0595833333,42.2120833330
"10875",1399.0000000000,-3.0587500000,42.2120833330
"10876",1431.0000000000,-3.0579166667,42.2120833330
"10877",1471.0000000000,-3.0570833333,42.2120833330
"10878",1508.0000000000,-3.0562500000,42.2120833330
"10879",1542.0000000000,-3.0554166667,42.2120833330
"10880",1564.0000000000,-3.0545833333,42.2120833330
"10881",1590.0000000000,-3.0537500000,42.2120833330
"10882",1623.0000000000,-3.0529166667,42.2120833330
"10883",1656.0000000000,-3.0520833333,42.2120833330
"10884",1694.0000000000,-3.0512500000,42.2120833330
"10885",1716.0000000000,-3.0504166667,42.2120833330
"10886",1702.0000000000,-3.0495833333,42.2120833330
"10887",1666.0000000000,-3.0487500000,42.2120833330
"10888",1630.0000000000,-3.0479166667,42.2120833330
"10889",1587.0000000000,-3.0470833333,42.2120833330
"10890",1555.0000000000,-3.0462500000,42.2120833330
"10891",1541.0000000000,-3.0454166667,42.2120833330
"10892",1530.0000000000,-3.0445833333,42.2120833330
"10893",1499.0000000000,-3.0437500000,42.2120833330
"10894",1464.0000000000,-3.0429166667,42.2120833330
"10895",1428.0000000000,-3.0420833333,42.2120833330
"10896",1387.0000000000,-3.0412500000,42.2120833330
"10897",1344.0000000000,-3.0404166667,42.2120833330
"10898",1301.0000000000,-3.0395833333,42.2120833330
"10899",1261.0000000000,-3.0387500000,42.2120833330
"10900",1228.0000000000,-3.0379166667,42.2120833330
"10901",1211.0000000000,-3.0370833333,42.2120833330
"10902",1211.0000000000,-3.0362500000,42.2120833330
"10903",1217.0000000000,-3.0354166667,42.2120833330
"10904",1235.0000000000,-3.0345833333,42.2120833330
"10905",1264.0000000000,-3.0337500000,42.2120833330
"10906",1287.0000000000,-3.0329166667,42.2120833330
"10907",1307.0000000000,-3.0320833333,42.2120833330
"10908",1336.0000000000,-3.0312500000,42.2120833330
"10909",1376.0000000000,-3.0304166667,42.2120833330
"10910",1411.0000000000,-3.0295833333,42.2120833330
"10911",1426.0000000000,-3.0287500000,42.2120833330
